,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1084,2014-10-21,43.052419912272555,-19.050948331158217,95.93574996196628,43.052419912272555,43.052419912272555,-4.412575726183942,-4.412575726183942,-4.412575726183942,-0.3374424043550777,-0.3374424043550777,-0.3374424043550777,-4.075133321828865,-4.075133321828865,-4.075133321828865,0.0,0.0,0.0,38.63984418608861
1085,2014-10-22,43.06272257568735,-21.167053718538153,94.69591713961793,43.06272257568735,43.06272257568735,-4.490232413431043,-4.490232413431043,-4.490232413431043,-0.17967112601423146,-0.17967112601423146,-0.17967112601423146,-4.310561287416811,-4.310561287416811,-4.310561287416811,0.0,0.0,0.0,38.57249016225631
1086,2014-10-23,43.07302523910215,-24.255034735373826,100.38160681624572,43.07302523910215,43.07302523910215,-5.228596730842193,-5.228596730842193,-5.228596730842193,-0.6562877815432104,-0.6562877815432104,-0.6562877815432104,-4.572308949298982,-4.572308949298982,-4.572308949298982,0.0,0.0,0.0,37.84442850825996
1087,2014-10-24,43.083327902516956,-19.64765034156506,91.20313181575175,43.083327902516956,43.083327902516956,-5.9114480124640805,-5.9114480124640805,-5.9114480124640805,-1.053515658176845,-1.053515658176845,-1.053515658176845,-4.857932354287236,-4.857932354287236,-4.857932354287236,0.0,0.0,0.0,37.17187989005288
1088,2014-10-27,43.11423589276135,-20.906361712627994,96.26553871582304,43.11423589276135,43.11423589276135,-6.032261861592955,-6.032261861592955,-6.032261861592955,-0.21081261080168653,-0.21081261080168653,-0.21081261080168653,-5.821449250791269,-5.821449250791269,-5.821449250791269,0.0,0.0,0.0,37.08197403116839
1089,2014-10-28,43.124538556176155,-23.85976712868834,91.57126504930957,43.124538556176155,43.124538556176155,-6.499660336398773,-6.499660336398773,-6.499660336398773,-0.33744240435401124,-0.33744240435401124,-0.33744240435401124,-6.162217932044762,-6.162217932044762,-6.162217932044762,0.0,0.0,0.0,36.62487821977738
1090,2014-10-29,43.13484121959095,-16.660813623463337,97.63964999604767,43.13484121959095,43.13484121959095,-6.682854586329379,-6.682854586329379,-6.682854586329379,-0.17967112601307758,-0.17967112601307758,-0.17967112601307758,-6.5031834603163015,-6.5031834603163015,-6.5031834603163015,0.0,0.0,0.0,36.451986633261576
1091,2014-10-30,43.14514388300575,-24.675444933620163,89.28629738148314,43.14514388300575,43.14514388300575,-7.4941019364323065,-7.4941019364323065,-7.4941019364323065,-0.6562877815442586,-0.6562877815442586,-0.6562877815442586,-6.837814154888048,-6.837814154888048,-6.837814154888048,0.0,0.0,0.0,35.65104194657344
1092,2014-10-31,43.15543145961029,-22.122604560577248,95.65053774693489,43.15543145961029,43.15543145961029,-8.212748150000774,-8.212748150000774,-8.212748150000774,-1.0535156581758032,-1.0535156581758032,-1.0535156581758032,-7.1592324918249695,-7.1592324918249695,-7.1592324918249695,0.0,0.0,0.0,34.94268330960952
1093,2014-11-03,43.18629418942391,-21.7521232241614,88.98255490973663,43.18629418942391,43.18629418942391,-8.184044946105503,-8.184044946105503,-8.184044946105503,-0.2108126108004624,-0.2108126108004624,-0.2108126108004624,-7.973232335305043,-7.973232335305043,-7.973232335305043,0.0,0.0,0.0,35.00224924331841
1094,2014-11-04,43.19658176602845,-23.794413661235307,88.20014699279261,43.19658176602845,43.19658176602845,-8.508597975146088,-8.508597975146088,-8.508597975146088,-0.33744240435473005,-0.33744240435473005,-0.33744240435473005,-8.171155570791358,-8.171155570791358,-8.171155570791358,0.0,0.0,0.0,34.68798379088236
1095,2014-11-05,43.20686934263299,-19.838070107685198,92.59613062951499,43.20686934263299,43.20686934263299,-8.501101978930985,-8.501101978930985,-8.501101978930985,-0.1796711260140878,-0.1796711260140878,-0.1796711260140878,-8.321430852916897,-8.321430852916897,-8.321430852916897,0.0,0.0,0.0,34.70576736370201
1096,2014-11-06,43.217156919237524,-22.612179675006495,93.39586313448282,43.217156919237524,43.217156919237524,-9.07453914466544,-9.07453914466544,-9.07453914466544,-0.6562877815453071,-0.6562877815453071,-0.6562877815453071,-8.418251363120133,-8.418251363120133,-8.418251363120133,0.0,0.0,0.0,34.14261777457209
1097,2014-11-07,43.227444495842064,-25.819727910904163,94.3803656047714,43.227444495842064,43.227444495842064,-9.510037967561445,-9.510037967561445,-9.510037967561445,-1.0535156581747611,-1.0535156581747611,-1.0535156581747611,-8.456522309386683,-8.456522309386683,-8.456522309386683,0.0,0.0,0.0,33.71740652828062
1098,2014-11-10,43.25830722565568,-23.884810408710614,94.06461571208608,43.25830722565568,43.25830722565568,-8.393238306147422,-8.393238306147422,-8.393238306147422,-0.21081261080008468,-0.21081261080008468,-0.21081261080008468,-8.182425695347337,-8.182425695347337,-8.182425695347337,0.0,0.0,0.0,34.86506891950825
1099,2014-11-11,43.26859480226022,-18.134308866400186,92.65854976591216,43.26859480226022,43.26859480226022,-8.291492393080212,-8.291492393080212,-8.291492393080212,-0.3374424043539191,-0.3374424043539191,-0.3374424043539191,-7.954049988726291,-7.954049988726291,-7.954049988726291,0.0,0.0,0.0,34.977102409180006
1100,2014-11-12,43.27888237886476,-27.448034593856875,92.20751418698198,43.27888237886476,43.27888237886476,-7.835993803016053,-7.835993803016053,-7.835993803016053,-0.1796711260134334,-0.1796711260134334,-0.1796711260134334,-7.656322677002619,-7.656322677002619,-7.656322677002619,0.0,0.0,0.0,35.442888575848706
1101,2014-11-13,43.2891699554693,-22.981340793333608,93.3036746307823,43.2891699554693,43.2891699554693,-7.946814330698873,-7.946814330698873,-7.946814330698873,-0.6562877815439419,-0.6562877815439419,-0.6562877815439419,-7.290526549154931,-7.290526549154931,-7.290526549154931,0.0,0.0,0.0,35.34235562477043
1102,2014-11-14,43.29945753207383,-22.569403458963087,91.75333874653623,43.29945753207383,43.29945753207383,-7.912662107938809,-7.912662107938809,-7.912662107938809,-1.0535156581763847,-1.0535156581763847,-1.0535156581763847,-6.859146449762424,-6.859146449762424,-6.859146449762424,0.0,0.0,0.0,35.38679542413502
1103,2014-11-17,43.33032026188746,-21.82578325878224,94.73124192196026,43.33032026188746,43.33032026188746,-5.424360244156433,-5.424360244156433,-5.424360244156433,-0.21081261079970673,-0.21081261079970673,-0.21081261079970673,-5.213547633356726,-5.213547633356726,-5.213547633356726,0.0,0.0,0.0,37.905960017731026
1104,2014-11-18,43.34060783849199,-18.642613784282922,99.81800539437602,43.34060783849199,43.34060783849199,-4.9045249344000545,-4.9045249344000545,-4.9045249344000545,-0.3374424043531081,-0.3374424043531081,-0.3374424043531081,-4.567082530046946,-4.567082530046946,-4.567082530046946,0.0,0.0,0.0,38.43608290409193
1105,2014-11-19,43.35089541509653,-18.051718094370752,96.68908722433542,43.35089541509653,43.35089541509653,-4.063156716260426,-4.063156716260426,-4.063156716260426,-0.1796711260144437,-0.1796711260144437,-0.1796711260144437,-3.8834855902459835,-3.8834855902459835,-3.8834855902459835,0.0,0.0,0.0,39.28773869883611
1106,2014-11-20,43.361182991701064,-16.635085008000754,99.18390242071973,43.361182991701064,43.361182991701064,-3.8271910339894433,-3.8271910339894433,-3.8271910339894433,-0.6562877815445703,-0.6562877815445703,-0.6562877815445703,-3.170903252444873,-3.170903252444873,-3.170903252444873,0.0,0.0,0.0,39.53399195771162
1107,2014-11-21,43.371470568305604,-17.67197449219947,93.94025647057077,43.371470568305604,43.371470568305604,-3.491469002416339,-3.491469002416339,-3.491469002416339,-1.0535156581756677,-1.0535156581756677,-1.0535156581756677,-2.4379533442406713,-2.4379533442406713,-2.4379533442406713,0.0,0.0,0.0,39.880001565889266
1108,2014-11-24,43.402333298119224,-12.182105357116768,100.90381773093138,43.402333298119224,43.402333298119224,-0.4171457354227653,-0.4171457354227653,-0.4171457354227653,-0.21081261079848268,-0.21081261079848268,-0.21081261079848268,-0.2063331246242826,-0.2063331246242826,-0.2063331246242826,0.0,0.0,0.0,42.98518756269646
1109,2014-11-25,43.412620874723764,-13.271690861479128,102.32705292363241,43.412620874723764,43.412620874723764,0.1814475889778338,0.1814475889778338,0.1814475889778338,-0.3374424043535715,-0.3374424043535715,-0.3374424043535715,0.5188899933314053,0.5188899933314053,0.5188899933314053,0.0,0.0,0.0,43.594068463701596
1110,2014-11-26,43.422908451328304,-17.284532828809663,103.49004734178193,43.422908451328304,43.422908451328304,1.0411097154554214,1.0411097154554214,1.0411097154554214,-0.1796711260137894,-0.1796711260137894,-0.1796711260137894,1.2207808414692107,1.2207808414692107,1.2207808414692107,0.0,0.0,0.0,44.464018166783724
1111,2014-11-28,43.44348360453738,-10.90422315710475,104.23701490891008,43.44348360453738,43.44348360453738,1.4716201642890594,1.4716201642890594,1.4716201642890594,-1.0535156581749505,-1.0535156581749505,-1.0535156581749505,2.52513582246401,2.52513582246401,2.52513582246401,0.0,0.0,0.0,44.915103768826434
1112,2014-12-01,43.474346334351,-12.216981453076762,97.29679704583234,43.474346334351,43.474346334351,3.9356915904344802,3.9356915904344802,3.9356915904344802,-0.21081261079977917,-0.21081261079977917,-0.21081261079977917,4.146504201234259,4.146504201234259,4.146504201234259,0.0,0.0,0.0,47.41003792478548
1113,2014-12-02,43.48463391095554,-8.040754475659558,107.98367801529449,43.48463391095554,43.48463391095554,4.24469281999042,4.24469281999042,4.24469281999042,-0.33744240435429024,-0.33744240435429024,-0.33744240435429024,4.582135224344711,4.582135224344711,4.582135224344711,0.0,0.0,0.0,47.72932673094596
1114,2014-12-03,43.49492148756007,-4.69155647273337,107.23307440007348,43.49492148756007,43.49492148756007,4.782800616183994,4.782800616183994,4.782800616183994,-0.1796711260142171,-0.1796711260142171,-0.1796711260142171,4.962471742198212,4.962471742198212,4.962471742198212,0.0,0.0,0.0,48.27772210374407
1115,2014-12-04,43.50520906416461,-8.976864806567704,106.06919387234848,43.50520906416461,43.50520906416461,4.631415060733966,4.631415060733966,4.631415060733966,-0.6562877815462468,-0.6562877815462468,-0.6562877815462468,5.287702842280213,5.287702842280213,5.287702842280213,0.0,0.0,0.0,48.136624124898574
1116,2014-12-05,43.51549664076915,-9.57163065481626,102.5572116840579,43.51549664076915,43.51549664076915,4.50577221731504,4.50577221731504,4.50577221731504,-1.0535156581765746,-1.0535156581765746,-1.0535156581765746,5.5592878754916155,5.5592878754916155,5.5592878754916155,0.0,0.0,0.0,48.02126885808419
1117,2014-12-08,43.54635937058277,-6.902383960618848,108.62470746534605,43.54635937058277,43.54635937058277,5.87386622692155,5.87386622692155,5.87386622692155,-0.21081261080107572,-0.21081261080107572,-0.21081261080107572,6.084678837722626,6.084678837722626,6.084678837722626,0.0,0.0,0.0,49.42022559750432
1118,2014-12-09,43.5566469471873,-11.397189880308877,107.63989145345975,43.5566469471873,43.5566469471873,5.842095530487515,5.842095530487515,5.842095530487515,-0.3374424043532237,-0.3374424043532237,-0.3374424043532237,6.179537934840739,6.179537934840739,6.179537934840739,0.0,0.0,0.0,49.398742477674816
1119,2014-12-10,43.56693452379184,-8.39973707552211,105.80797085211053,43.56693452379184,43.56693452379184,6.064931488896425,6.064931488896425,6.064931488896425,-0.17967112601306318,-0.17967112601306318,-0.17967112601306318,6.244602614909488,6.244602614909488,6.244602614909488,0.0,0.0,0.0,49.63186601268827
1120,2014-12-11,43.57722210039638,-9.913847001840821,105.79486762058251,43.57722210039638,43.57722210039638,5.630830238791422,5.630830238791422,5.630830238791422,-0.6562877815444614,-0.6562877815444614,-0.6562877815444614,6.287118020335884,6.287118020335884,6.287118020335884,0.0,0.0,0.0,49.2080523391878
1121,2014-12-12,43.58750967700092,-9.405117235330547,101.53970863285322,43.58750967700092,43.58750967700092,5.261273101472037,5.261273101472037,5.261273101472037,-1.0535156581755325,-1.0535156581755325,-1.0535156581755325,6.314788759647569,6.314788759647569,6.314788759647569,0.0,0.0,0.0,48.84878277847295
1122,2014-12-15,43.61837240681454,-8.18918580868078,106.80965798804725,43.61837240681454,43.61837240681454,6.178048851694593,6.178048851694593,6.178048851694593,-0.21081261080069788,-0.21081261080069788,-0.21081261080069788,6.3888614624952895,6.3888614624952895,6.3888614624952895,0.0,0.0,0.0,49.79642125850913
1123,2014-12-16,43.62865998341908,-8.014693172578339,106.20102895757886,43.62865998341908,43.62865998341908,6.099582352545507,6.099582352545507,6.099582352545507,-0.33744240435521655,-0.33744240435521655,-0.33744240435521655,6.437024756900724,6.437024756900724,6.437024756900724,0.0,0.0,0.0,49.72824233596458
1124,2014-12-17,43.63894756002362,-8.155220788403378,105.0218304886904,43.63894756002362,43.63894756002362,6.329727229017762,6.329727229017762,6.329727229017762,-0.17967112601349092,-0.17967112601349092,-0.17967112601349092,6.509398355031253,6.509398355031253,6.509398355031253,0.0,0.0,0.0,49.96867478904138
1125,2014-12-18,43.64923513662816,-7.256180909569548,106.88558079756697,43.64923513662816,43.64923513662816,5.956380241336044,5.956380241336044,5.956380241336044,-0.6562877815455099,-0.6562877815455099,-0.6562877815455099,6.612668022881554,6.612668022881554,6.612668022881554,0.0,0.0,0.0,49.6056153779642
1126,2014-12-19,43.6595227132327,-9.060334938784338,110.85628004810934,43.6595227132327,43.6595227132327,5.699266659933822,5.699266659933822,5.699266659933822,-1.053515658176831,-1.053515658176831,-1.053515658176831,6.752782318110653,6.752782318110653,6.752782318110653,0.0,0.0,0.0,49.358789373166516
1127,2014-12-22,43.69038544304631,-3.0804274669636307,109.37279542765182,43.69038544304631,43.69038544304631,7.229417842227698,7.229417842227698,7.229417842227698,-0.21081261080114802,-0.21081261080114802,-0.21081261080114802,7.440230453028845,7.440230453028845,7.440230453028845,0.0,0.0,0.0,50.91980328527401
1128,2014-12-23,43.70067301965085,-11.020310972307946,105.03555648440012,43.70067301965085,43.70067301965085,7.4312558746020905,7.4312558746020905,7.4312558746020905,-0.33744240435287587,-0.33744240435287587,-0.33744240435287587,7.768698278954967,7.768698278954967,7.768698278954967,0.0,0.0,0.0,51.13192889425294
1129,2014-12-24,43.71096059625538,-10.351151628870825,109.15732626599156,43.71096059625538,43.71096059625538,7.969592069075149,7.969592069075149,7.969592069075149,-0.1796711260139188,-0.1796711260139188,-0.1796711260139188,8.149263195089066,8.149263195089066,8.149263195089066,0.0,0.0,0.0,51.68055266533053
1130,2014-12-26,43.73153574946446,-10.284329716972119,110.12576950267314,43.73153574946446,43.73153574946446,8.011332298992082,8.011332298992082,8.011332298992082,-1.0535156581787797,-1.0535156581787797,-1.0535156581787797,9.064847957170862,9.064847957170862,9.064847957170862,0.0,0.0,0.0,51.74286804845654
1131,2014-12-29,43.76239847927808,-4.437333084946915,112.0505088242184,43.76239847927808,43.76239847927808,10.579700733311407,10.579700733311407,10.579700733311407,-0.21081261080077018,-0.21081261080077018,-0.21081261080077018,10.790513344112178,10.790513344112178,10.790513344112178,0.0,0.0,0.0,54.34209921258949
1132,2014-12-30,43.772686055882616,-5.56998419248221,111.88782310080657,43.772686055882616,43.772686055882616,11.106877755454216,11.106877755454216,11.106877755454216,-0.33744240435359474,-0.33744240435359474,-0.33744240435359474,11.444320159807813,11.444320159807813,11.444320159807813,0.0,0.0,0.0,54.87956381133683
1133,2014-12-31,43.78297363248716,-1.496962553394438,116.28982321914036,43.78297363248716,43.78297363248716,11.949196028953954,11.949196028953954,11.949196028953954,-0.17967112601434643,-0.17967112601434643,-0.17967112601434643,12.128867154968301,12.128867154968301,12.128867154968301,0.0,0.0,0.0,55.73216966144112
1134,2015-01-02,43.80354878569624,-0.6870632217740804,115.62460556924127,43.80354878569624,43.80354878569624,12.512563768230414,12.512563768230414,12.512563768230414,-1.0535156581777378,-1.0535156581777378,-1.0535156581777378,13.566079426408152,13.566079426408152,13.566079426408152,0.0,0.0,0.0,56.31611255392666
1135,2015-01-05,43.834411515509856,1.935658907284653,119.29318609675717,43.834411515509856,43.834411515509856,15.58491188173878,15.58491188173878,15.58491188173878,-0.2108126108012205,-0.2108126108012205,-0.2108126108012205,15.795724492540002,15.795724492540002,15.795724492540002,0.0,0.0,0.0,59.41932339724863
1136,2015-01-06,43.84469909211439,2.759345641258904,117.82659769148229,43.84469909211439,43.84469909211439,16.19539448091018,16.19539448091018,16.19539448091018,-0.33744240435558753,-0.33744240435558753,-0.33744240435558753,16.53283688526577,16.53283688526577,16.53283688526577,0.0,0.0,0.0,60.04009357302457
1137,2015-01-07,43.85498666871893,7.111682446385366,118.60609861005169,43.85498666871893,43.85498666871893,17.077059039747176,17.077059039747176,17.077059039747176,-0.17967112601319254,-0.17967112601319254,-0.17967112601319254,17.25673016576037,17.25673016576037,17.25673016576037,0.0,0.0,0.0,60.932045708466106
1138,2015-01-08,43.86527424532347,2.662541235013092,118.00348819878396,43.86527424532347,43.86527424532347,17.305585164108674,17.305585164108674,17.305585164108674,-0.6562877815458212,-0.6562877815458212,-0.6562877815458212,17.961872945654495,17.961872945654495,17.961872945654495,0.0,0.0,0.0,61.17085940943214
1139,2015-01-09,43.87556182192801,4.088331488652856,118.63183333463981,43.87556182192801,43.87556182192801,17.58972578956418,17.58972578956418,17.58972578956418,-1.0535156581770206,-1.0535156581770206,-1.0535156581770206,18.643241447741204,18.643241447741204,18.643241447741204,0.0,0.0,0.0,61.46528761149219
1140,2015-01-12,43.90642455174162,6.1794872150349045,126.33228902252266,43.90642455174162,43.90642455174162,20.292565170917534,20.292565170917534,20.292565170917534,-0.21081261079832203,-0.21081261079832203,-0.21081261079832203,20.503377781715855,20.503377781715855,20.503377781715855,0.0,0.0,0.0,64.19898972265915
1141,2015-01-13,43.91671212834617,8.549044568606632,119.28191267477796,43.91671212834617,43.91671212834617,20.71410823585371,20.71410823585371,20.71410823585371,-0.3374424043547768,-0.3374424043547768,-0.3374424043547768,21.05155064020849,21.05155064020849,21.05155064020849,0.0,0.0,0.0,64.63082036419988
1142,2015-01-14,43.9269997049507,4.37407147412292,119.22690152069252,43.9269997049507,43.9269997049507,21.380489978372765,21.380489978372765,21.380489978372765,-0.17967112601470245,-0.17967112601470245,-0.17967112601470245,21.56016110438747,21.56016110438747,21.56016110438747,0.0,0.0,0.0,65.30748968332347
1143,2015-01-15,43.93728728155525,4.307555089541886,120.88845762517059,43.93728728155525,43.93728728155525,21.371704362565016,21.371704362565016,21.371704362565016,-0.6562877815464496,-0.6562877815464496,-0.6562877815464496,22.027992144111465,22.027992144111465,22.027992144111465,0.0,0.0,0.0,65.30899164412027
1144,2015-01-16,43.94757485815978,9.314617217135748,123.2408302625886,43.94757485815978,43.94757485815978,21.40089787805281,21.40089787805281,21.40089787805281,-1.0535156581756533,-1.0535156581756533,-1.0535156581756533,22.45441353622846,22.45441353622846,22.45441353622846,0.0,0.0,0.0,65.34847273621259
1145,2015-01-20,43.988725164577936,11.36239353370764,128.93781570196688,43.988725164577936,43.988725164577936,23.412989873456585,23.412989873456585,23.412989873456585,-0.33744240435549555,-0.33744240435549555,-0.33744240435549555,23.750432277812084,23.750432277812084,23.750432277812084,0.0,0.0,0.0,67.40171503803452
1146,2015-01-21,43.999012741182476,8.234187502559704,124.19907143443041,43.999012741182476,43.999012741182476,23.796639378734138,23.796639378734138,23.796639378734138,-0.17967112601404803,-0.17967112601404803,-0.17967112601404803,23.976310504748184,23.976310504748184,23.976310504748184,0.0,0.0,0.0,67.79565211991661
1147,2015-01-22,44.009300317787016,6.423152844100123,122.51623828807311,44.009300317787016,44.009300317787016,23.509163281130636,23.509163281130636,23.509163281130636,-0.6562877815426712,-0.6562877815426712,-0.6562877815426712,24.16545106267331,24.16545106267331,24.16545106267331,0.0,0.0,0.0,67.51846359891765
1148,2015-01-23,44.019587894391556,7.90918372095125,125.51624909722786,44.019587894391556,44.019587894391556,23.26574947118728,23.26574947118728,23.26574947118728,-1.0535156581776024,-1.0535156581776024,-1.0535156581776024,24.319265129364883,24.319265129364883,24.319265129364883,0.0,0.0,0.0,67.28533736557884
1149,2015-01-26,44.05045062420517,11.330392064140334,127.63851298353389,44.05045062420517,44.05045062420517,24.37095514325503,24.37095514325503,24.37095514325503,-0.210812610800915,-0.210812610800915,-0.210812610800915,24.581767754055946,24.581767754055946,24.581767754055946,0.0,0.0,0.0,68.4214057674602
1150,2015-01-27,44.06073820080971,3.9285458040205543,123.57271878327647,44.06073820080971,44.06073820080971,24.269024059632393,24.269024059632393,24.269024059632393,-0.337442404353155,-0.337442404353155,-0.337442404353155,24.606466463985548,24.606466463985548,24.606466463985548,0.0,0.0,0.0,68.3297622604421
1151,2015-01-28,44.07102577741425,11.71660739634394,122.9322857342765,44.07102577741425,44.07102577741425,24.421254014251033,24.421254014251033,24.421254014251033,-0.17967112601289417,-0.17967112601289417,-0.17967112601289417,24.60092514026393,24.60092514026393,24.60092514026393,0.0,0.0,0.0,68.49227979166528
1152,2015-01-29,44.08131335401879,6.518670865283729,129.29011756369079,44.08131335401879,44.08131335401879,23.909124141765997,23.909124141765997,23.909124141765997,-0.6562877815437194,-0.6562877815437194,-0.6562877815437194,24.565411923309718,24.565411923309718,24.565411923309718,0.0,0.0,0.0,67.99043749578479
1153,2015-01-30,44.09160093062333,6.528008824520104,129.36781519014298,44.09160093062333,44.09160093062333,23.446371845297616,23.446371845297616,23.446371845297616,-1.0535156581765603,-1.0535156581765603,-1.0535156581765603,24.499887503474177,24.499887503474177,24.499887503474177,0.0,0.0,0.0,67.53797277592095
1154,2015-02-02,44.12246366043694,7.62693812259385,125.05297442241289,44.12246366043694,44.12246366043694,23.90759736595785,23.90759736595785,23.90759736595785,-0.21081261079969094,-0.21081261079969094,-0.21081261079969094,24.118409976757544,24.118409976757544,24.118409976757544,0.0,0.0,0.0,68.03006102639479
1155,2015-02-03,44.13275123704148,11.793183316027589,123.75541434065435,44.13275123704148,44.13275123704148,23.589259302901933,23.589259302901933,23.589259302901933,-0.3374424043551478,-0.3374424043551478,-0.3374424043551478,23.92670170725708,23.92670170725708,23.92670170725708,0.0,0.0,0.0,67.72201053994341
1156,2015-02-04,44.14303881364602,7.053239353705308,129.16306670431706,44.14303881364602,44.14303881364602,23.52108374170275,23.52108374170275,23.52108374170275,-0.17967112601332189,-0.17967112601332189,-0.17967112601332189,23.70075486771607,23.70075486771607,23.70075486771607,0.0,0.0,0.0,67.66412255534877
1157,2015-02-05,44.15332639025056,9.2451146515645,124.19721709472901,44.15332639025056,44.15332639025056,22.78291240564834,22.78291240564834,22.78291240564834,-0.6562877815443476,-0.6562877815443476,-0.6562877815443476,23.43920018719269,23.43920018719269,23.43920018719269,0.0,0.0,0.0,66.9362387958989
1158,2015-02-06,44.163613966855095,6.659432166084989,117.34333640196411,44.163613966855095,44.163613966855095,22.087114070773026,22.087114070773026,22.087114070773026,-1.0535156581755183,-1.0535156581755183,-1.0535156581755183,23.140629728948547,23.140629728948547,23.140629728948547,0.0,0.0,0.0,66.25072803762812
1159,2015-02-09,44.194476696668715,7.654466275103699,126.26264868523052,44.194476696668715,44.194476696668715,21.79880113414476,21.79880113414476,21.79880113414476,-0.21081261079931307,-0.21081261079931307,-0.21081261079931307,22.009613744944073,22.009613744944073,22.009613744944073,0.0,0.0,0.0,65.99327783081347
1160,2015-02-10,44.204764273273256,9.147540337869184,125.81332407267506,44.204764273273256,44.204764273273256,21.21309835352334,21.21309835352334,21.21309835352334,-0.33744240435433703,-0.33744240435433703,-0.33744240435433703,21.550540757877677,21.550540757877677,21.550540757877677,0.0,0.0,0.0,65.41786262679659
1161,2015-02-11,44.215051849877796,8.395897350727388,120.74248916024207,44.215051849877796,44.215051849877796,20.869557039522352,20.869557039522352,20.869557039522352,-0.17967112601266758,-0.17967112601266758,-0.17967112601266758,21.04922816553502,21.04922816553502,21.04922816553502,0.0,0.0,0.0,65.08460888940014
1162,2015-02-12,44.22533942648233,6.399376821457656,122.05744324858173,44.22533942648233,44.22533942648233,19.849149698380707,19.849149698380707,19.849149698380707,-0.6562877815453959,-0.6562877815453959,-0.6562877815453959,20.505437479926105,20.505437479926105,20.505437479926105,0.0,0.0,0.0,64.07448912486304
1163,2015-02-13,44.23562700308687,3.5759970701334574,120.58440579520082,44.23562700308687,44.23562700308687,18.86580148886491,18.86580148886491,18.86580148886491,-1.0535156581771419,-1.0535156581771419,-1.0535156581771419,19.919317147042054,19.919317147042054,19.919317147042054,0.0,0.0,0.0,63.10142849195178
1164,2015-02-17,44.27677730950503,4.079917115987131,116.82104995562099,44.27677730950503,44.27677730950503,16.832070812934223,16.832070812934223,16.832070812934223,-0.33744240435352607,-0.33744240435352607,-0.33744240435352607,17.169513217287747,17.169513217287747,17.169513217287747,0.0,0.0,0.0,61.108848122439255
1165,2015-02-18,44.28706488610956,6.532539331398572,115.348163331199,44.28706488610956,44.28706488610956,16.209423360123978,16.209423360123978,16.209423360123978,-0.17967112601426027,-0.17967112601426027,-0.17967112601426027,16.389094486138237,16.389094486138237,16.389094486138237,0.0,0.0,0.0,60.49648824623354
1166,2015-02-19,44.2973524627141,-0.21305880318116352,115.33496340956444,44.2973524627141,44.2973524627141,14.92004119495469,14.92004119495469,14.92004119495469,-0.6562877815436108,-0.6562877815436108,-0.6562877815436108,15.5763289764983,15.5763289764983,15.5763289764983,0.0,0.0,0.0,59.217393657668794
1167,2015-02-20,44.30764003931864,0.8233912622025629,117.45557363750736,44.30764003931864,44.30764003931864,13.680795291287486,13.680795291287486,13.680795291287486,-1.0535156581764251,-1.0535156581764251,-1.0535156581764251,14.734310949463913,14.734310949463913,14.734310949463913,0.0,0.0,0.0,57.98843533060613
1168,2015-02-23,44.33850276913226,-3.1506404646387653,116.889571522653,44.33850276913226,44.33850276913226,11.857342851023212,11.857342851023212,11.857342851023212,-0.21081261080023164,-0.21081261080023164,-0.21081261080023164,12.068155461823444,12.068155461823444,12.068155461823444,0.0,0.0,0.0,56.195845620155474
1169,2015-02-24,44.3487903457368,-3.47582937365389,113.41083536297496,44.3487903457368,44.3487903457368,10.808196186241945,10.808196186241945,10.808196186241945,-0.3374424043539893,-0.3374424043539893,-0.3374424043539893,11.145638590595933,11.145638590595933,11.145638590595933,0.0,0.0,0.0,55.156986531978745
1170,2015-02-25,44.359077922341335,-6.952751193994,113.40382822868774,44.359077922341335,44.359077922341335,10.033337671117422,10.033337671117422,10.033337671117422,-0.17967112601360588,-0.17967112601360588,-0.17967112601360588,10.213008797131028,10.213008797131028,10.213008797131028,0.0,0.0,0.0,54.39241559345876
1171,2015-02-26,44.369365498945875,-2.9818095055913116,112.56155019327359,44.369365498945875,44.369365498945875,8.618120086708013,8.618120086708013,8.618120086708013,-0.656287781544659,-0.656287781544659,-0.656287781544659,9.274407868252672,9.274407868252672,9.274407868252672,0.0,0.0,0.0,52.987485585653886
1172,2015-02-27,44.37965307555041,-7.050828510059649,108.6087689350324,44.37965307555041,44.37965307555041,7.280424091560273,7.280424091560273,7.280424091560273,-1.053515658175383,-1.053515658175383,-1.053515658175383,8.333939749735656,8.333939749735656,8.333939749735656,0.0,0.0,0.0,51.66007716711068
1173,2015-03-02,44.41051580536403,-9.945102641853737,105.93558596036978,44.41051580536403,44.41051580536403,5.329880444501709,5.329880444501709,5.329880444501709,-0.21081261080068195,-0.21081261080068195,-0.21081261080068195,5.540693055302392,5.540693055302392,5.540693055302392,0.0,0.0,0.0,49.74039624986574
1174,2015-03-03,44.42080338196857,-11.17390568662552,105.29515881545329,44.42080338196857,44.42080338196857,4.293809643552946,4.293809643552946,4.293809643552946,-0.337442404354708,-0.337442404354708,-0.337442404354708,4.631252047907654,4.631252047907654,4.631252047907654,0.0,0.0,0.0,48.714613025521516
1175,2015-03-04,44.43109095857311,-6.364134984539283,105.01507221315474,44.43109095857311,44.43109095857311,3.558542527480222,3.558542527480222,3.558542527480222,-0.17967112601403362,-0.17967112601403362,-0.17967112601403362,3.738213653494255,3.738213653494255,3.738213653494255,0.0,0.0,0.0,47.98963348605333
